Website,Brand,Title,Review,Rating,Author Name,Review Date,Views,Like Count,Dislike Count,URL
Carwale.com,MG Hector,"In this MG Hector features are amazing and in

 this safety also superb why because in this 6

 Airbags are there in this car and voice recognition

 and we can operate with our Voice recognition

 and Etc.


All feathers are great to Buy this car

And i loved   This Car and i want to Buy this car in

In one year to be and i to drive and exterior and

 interior feathers are awesome awesome and i

Love This MG HECTOR",,5,,20-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p15/
Carwale.com,MG Hector,"The buying experience is good And customer service is pretty nice the only problem is that MG basnet expanded a lot in india it'd mainly in metro cities and can provide services over there  the riding experience is good that lower u feel in engine wheelbase is little small but covers up at last looks are good u get a big info screen that has multipurpose .
Pros-good price budget car 
Cons-service isn't available everywhere in india",,5,,3-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p15/
Carwale.com,MG Hector,"i haven't purchased the car yet, but sure test drive experience was amazing.
the car is equipped with lots of features,  use of chrome is best.
the Mg Sheild package was quite surprising but it is helpful for frequent buyers like me.
The biggest Cons is.. is not providing service centres in every city.",,5,,28-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p16/
Carwale.com,MG Hector,"Buying experience late delivery
Riding experience owesome
Exterior look excellent
Interior look cool, best sunroof, 
Performance was best
Maintenance dont know bcz car is new
Unbelivable features in this car",,5,,31-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p16/
Carwale.com,MG Hector,"One of the most luxurious and beautiful budgeted car in india. In my experience it is the best and amazing car, fully lodded MG HECTOR  is the best car in Indian market for a good price range.",,5,,15-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p16/
Carwale.com,MG Hector,I have not yet seen a classy suv in this price range.I was excited very much about this suv as i knew that this will surely make a great revolution in the automobile market.As we can see the suv is very gorgeous looking outside and pretty better than that at inside.It has got more than its expectations.This car cannot be praised in words.It has got a 10.5 inches of vertical screen and all the AI we need at the moment.It has also got the sunroof in it's base varient which is a great thing.It's far more comfortable than the other suv's in this price range.It will not only give complex to the suv's like harrier and creta but also can compete with the suv's with price range of more than 20 lakhs.This suv has got everything like the great screen and the great AI also the seats are far more comfortable than any other suv's aslo it has got a large boot space and a 500 litres(approx) Dikkey space which can hold a week's luggage easily.This car is very much comfortable for the long drives and also suitable for short ones.,,5,,5-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p16/
Carwale.com,MG Hector,"I used to drive a sedan. I came to a conclusion about changing my car and has to be a compact SUV . MG hector blower my mind and iam definitely planning to own one. 
There are plenty of compact SUVs in the market but neither of them shows up with such an experience",,5,,11-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p16/
Carwale.com,MG Hector,Mg HECTOR is best because it has power more than harrier and harrier does have feature like HECTOR but buy diesel if Manuel and automatic than petrol I will recommend this car to you,,5,,1-Sep-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p16/
Carwale.com,MG Hector,"Only one word to describe it -
 ""Its just Amazing Car !""
Its headlights are just  like eyes gorgeous eyes 
Riding is too smooth and service is best all over 
It is the car which have best look after Fortuner I think or according to me??

Till I don't find any Cons in it
If later I will mention
Over all best car",,5,,10-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p16/
Carwale.com,MG Hector,As per reports from UK the SUV is prone to early rusting. Very little driving pleasure. It's ok for people who have a driver. There are other SUVS which offer better value for the money. I'll  wait for more reviews before marking up my mind. I don't agree with such large number of bookings. It seems many would result in cancellation.,,2,,5-Sep-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p16/
Carwale.com,MG Hector,"Very good car with lots of comfort and very grt experience

I feel that this car is really worth for that money

A little modifications can modifications the car even more crazy

The sunroof Is also good",,5,,16-Sep-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p16/
Carwale.com,MG Hector,"This car is my impression and have a goog look and very smart.
This car is fantastic and so lot to describebit but there is no words to Express it. I wish i will biy this car soon.",,5,,24-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p16/
Carwale.com,MG Hector,"I dont have this car but this car is so good i am thinking to buy this car it so good and has so many fearires in such a low price it is i think it so confortabel i like this car so much that i have no more words it so many -many features amazing car i think it is so cool car have a app to find lock and unlock systems i like this  car so  mych no words now 
                WHOSE SO EVER MADE THIS CAR IS AMAZING ...",,5,,22-Aug-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p17/
Carwale.com,MG Hector,"Superb look, when i run my car it is running very smooth no sound listen in the car, vrry good interior and look wise is also looking very good. So i can say this car is valur for money..",,4,,5-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p17/
Carwale.com,MG Hector,That's  very lovely day when I buy mg Hector 2.0(D) it's very fantastic car and driving experience too good it's look very sharp (same as name) mg Hector give me thrill.. When I drive,,5,,18-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p17/
Carwale.com,MG Hector,"Awesome car to drive and best in class, Low price but excellent SUV. Everyone needs an SUV who loves the car. MG Hector a Small SUV but it's 2.0 bs-6 diesel engine gives more power. It's Platform and interior design are so good and the sunroof of MG Hector, the outer design is excellent. The middle class who needs an SUV MG Hector comes to fulfill these dreams.",,5,,28-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p17/
Carwale.com,MG Hector,"Although I did not have the ability to buy a vehicle, I had the opportunity to drive this vehicle a little farther and my confidence in the driver's seat increased. Luxury vehicle for the poor, Good performance, cheep and best,  and Royal look,New India's new vehicle, It was the only vehicle that hit the hearts of the people of india.
India's road to conquest:",,5,,16-Sep-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p17/
Carwale.com,MG Hector,It is a first interten car in India and this is very beautiful car amazing car it's look like as bomb and sporty look i am really impressed by this car. It is very surprising car in indian,,5,,9-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p17/
Carwale.com,MG Hector,Riding experience  is supb luved it  must buy dis car and interior is awesome and services maintain is simply supb and  red colour car is supb mileage is also good compare to other cars,,5,,5-Jul-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p17/
Carwale.com,MG Hector,Nice car feature-packed but tyres should be big for an SUV like mg Hector. I would prefer everyone to go for this @ budget of 20 lakhs. It's a value for money car. I have seen the features of this car it's simply superb. Great car great feature value for money power-packed. But tyres should big and improvement need in ground clearance minimum 200 mm,,5,,5-Nov-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p17/
Carwale.com,MG Hector,"Value for money
Super pick up and comfortable
Awesome interior and exterior
Nice service
And also it's a very lovable car by all others...
It's new with all other features...
Foot space is good
Ac was super cooling I like it
Audio and touch display was so good and easy to use. good road clearance..",,5,,9-Oct-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p17/
Carwale.com,MG Hector,"It was amazing product by MG my buying experience was much better and as well riding is superb in MG

The looks is best in segment compared to any other brands product........

This is the king in this segment and VALUE FOR MONEY PRODUCT

This brand gives me a lot of happiness and pleasure experience.

Thanks, MG",,5,,9-Oct-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p17/
Carwale.com,MG Hector,Good performance and nice looking and attractive and feel good while driving and music system is good and voice amd feature is also good and exterior is also good. And comfortable.,,5,,23-Oct-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p18/
Carwale.com,MG Hector,The perfect SUV which I have been looking for my entire life. Which you just try a test drive you will definitely go for it. Just like the ad its completely an Internet car. While compared with the price the features mg provided will double the value. Its simply smooth and powerful car. The muscular car. I just love this car.,,4,,22-Sep-19,,,,https://www.carwale.com/mg-cars/hector/userreviews-p18/
